word,reading,consensus_level,level_votes,family_level_votes,reference_sources,reference_families,support_count,candidate_type,example_meaning,relation_type,same_reading_current_forms,same_word_current_readings,jmdict_current_forms,jmdict_current_readings,jmdict_current_levels,jmdict_all_forms,jmdict_resolved,evidence_confidence,jmdict_exact_form_reading,jmdict_writing_common,jmdict_reading_common,jmdict_waller_levels,level_conflict_with_jmdict_waller,jmdict_tags,jmdict_pos,jmdict_gloss,quality_decision,priority,quality_reason
ローマじ,ローマじ,N2,"{""N2"": 1}","{""waller-derived"": ""N2""}",waller,waller-derived,1,kana/loanword,"romanization,Roman letters",same-reading-different-writing|same-jmdict-entry,ローマ字,,ローマ字,ローマじ,N2,ローマじ|ローマ字|羅馬字,yes,SINGLE_SOURCE,yes,yes,yes,N2,no,,n:noun (common) (futsuumeishi),Latin alphabet; Roman alphabet; romaji; romanized Japanese; system of transliterating Japanese into the Latin alphabet,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
分る,わかる,N2,"{""N2"": 1}","{""waller-derived"": ""N2""}",openjlpt|waller,waller-derived,1,lexical,to be understood,same-reading-different-writing|same-jmdict-entry,分かる,,分かる,わかる,N5,わかる|分かる|分る|判る|理解る|解る,yes,SINGLE_SOURCE,yes,no,yes,N5,yes,uk:word usually written using kana alone,int:interjection (kandoushi)|v5r:Godan verb with 'ru' ending|vi:intransitive verb,to understand; to comprehend; to grasp; to see; to get; to follow,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
わりあいに,わりあいに,N2,"{""N2"": 1}","{""waller-derived"": ""N2""}",waller,waller-derived,1,kana/loanword,comparatively,fully-absent,,,,,,,yes,SINGLE_SOURCE,yes,yes,yes,N2,no,,adv:adverb (fukushi),comparatively,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
愛想,あいそう,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,和蔼,same-writing-different-reading|same-jmdict-entry,,あいそ,愛想,あいそ,N1,あいそ|あいそう|愛想,yes,SINGLE_SOURCE,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi),amiability; friendliness; affability; sociability; fondness (of someone); affection,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
銅,あかがね,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,copper,same-writing-different-reading|same-jmdict-entry,,どう,どう|銅,どう,N1|N5,あか|あかがね|どう|赤金|銅,yes,SINGLE_SOURCE,yes,yes,no,N2,yes,abbr:abbreviation,n:noun (common) (futsuumeishi),copper (Cu); bronze (medal),ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
あざ,あざ,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,"痣, 瘀伤",same-reading-different-writing|same-jmdict-entry,字|痣,,字|痣,あざ,N1|N4,あざ|アザ|字|痣|黶,yes,SINGLE_SOURCE,yes,yes,yes,N1,no,uk:word usually written using kana alone,n:noun (common) (futsuumeishi)|suf:suffix,section of village; birthmark; nevus; bruise,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
貴女,あなた,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,you; lady,same-reading-different-writing|same-jmdict-entry,あなた|貴方,,あなた|貴方,あなた,N5,あなた|貴女|貴方|貴男,yes,SINGLE_SOURCE,yes,no,yes,N5,yes,"fam:familiar language | gikun:gikun (meaning as reading) or jukujikun (special kanji reading) | trad. polite in ref. to someone of equal or lower status, now oft. regarded as rude or distant | uk:word usually written using kana alone | used by wives addressing their husbands",pn:pronoun,you; dear; honey,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
天地,あめつち,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,heaven and earth; the universe; nature,same-writing-different-reading|same-jmdict-entry,,てんち,天地,てんち,N1,あめつち|てんち|天地,yes,SINGLE_SOURCE,yes,yes,no,N1,no,,n:noun (common) (futsuumeishi),heaven and earth; the universe; the world; nature; land; world,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
現われ,あらわれ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,embodiment; materialization,same-reading-different-writing|same-jmdict-entry,現れ,,現れ,あらわれ,N3,あらわれ|現れ|現われ|表れ|表われ|顕れ,yes,SINGLE_SOURCE,yes,yes,yes,N3,yes,,n:noun (common) (futsuumeishi),embodiment; manifestation; materialization; materialisation; expression; indication,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
現われる,あらわれる,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,to appear; to come in sight; to become visible,same-reading-different-writing|same-jmdict-entry,現れる|表れる,,現れる|表れる,あらわれる,N2|N3,あらわれる|現れる|現われる|表れる|表われる|顕れる|顕われる,yes,SINGLE_SOURCE,yes,yes,yes,N3,yes,,v1:Ichidan verb|vi:intransitive verb,to appear; to come in sight; to become visible; to come out; to embody; to materialize,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
有り様,ありさま,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"state, condition",same-reading-different-writing|same-jmdict-entry,有様,,ありよう|有様,ありさま|ありよう,N1,ありさま|ありよう|あり様|有りさま|有り様|有様,yes,SINGLE_SOURCE,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi),state; condition; circumstances; sight; spectacle; the way things should be,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
余り,あんまり,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,not very (this form only used as adverb); not much; remainder,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,あんまり,あまり,あまり|あんまり|余り,あまり|あんまり,N3|N5,あまり|あんまり|余り|剰り|餘り,yes,SINGLE_SOURCE,yes,yes,yes,N5,yes,col:colloquial | esp. as あまりに(も) | sometimes as あまり… | uk:word usually written using kana alone | with neg. sentence,"adj-na:adjectival nouns or quasi-adjectives (keiyodoshi)|adj-no:nouns which may take the genitive case particle 'no'|adv:adverb (fukushi)|n-suf:noun, used as a suffix|n:noun (common) (futsuumeishi)",remainder; remnant; rest; balance; surplus; remains (of a meal),ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
家主,いえぬし,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,landlord,fully-absent,,,,,,,yes,SINGLE_SOURCE,yes,yes,no,N2,yes,,n:noun (common) (futsuumeishi),landlord; landlady; house owner; home owner; head of the household,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
歪む,いがむ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,to warp; to swerve; to deflect,same-writing-different-reading|same-jmdict-entry,,ひずむ|ゆがむ,ゆがむ|歪む,ゆがむ,N1,いがむ|ゆがむ|歪む,yes,SINGLE_SOURCE,yes,yes,no,N1,no,,v5m:Godan verb with 'mu' ending|vi:intransitive verb,"to warp; to bend; to contort; to be perverted; to be warped (of a view, mind, etc.); to be distorted",ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
域外,いきがい,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,outside the area,same-reading-different-writing,生きがい,,,,,,yes,SINGLE_SOURCE,yes,yes,yes,N1,no,,adj-no:nouns which may take the genitive case particle 'no'|n:noun (common) (futsuumeishi),outside the area,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
生き甲斐,いきがい,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"something one lives for, very important",same-reading-different-writing|same-jmdict-entry,生きがい,,生きがい,いきがい,N2,いきがい|生きがい|生き甲斐|生甲斐,yes,SINGLE_SOURCE,yes,yes,yes,,no,,n:noun (common) (futsuumeishi),reason for living; something one lives for; purpose in life; raison d'être; ikigai,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
活ける,いける,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,to arrange (flowers),same-reading-different-writing|same-jmdict-entry,生ける|行ける,,生ける,いける,N1,いける|活ける|生ける,yes,SINGLE_SOURCE,yes,no,yes,N1,no,,adj-f:noun or verb acting prenominally|v1:Ichidan verb|vt:transitive verb,to arrange (flowers); to plant; living; live,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
碑,いしぶみ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,stone monument bearing an inscription,fully-absent,,,,,,,yes,SINGLE_SOURCE,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi),stone monument bearing an inscription (esp. memorial for future generations); stele; stela,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
いたって,いたって,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,"very much, exceedingly, extremely",same-reading-different-writing|same-jmdict-entry,至って,,至って,いたって,N2,いたって|至って,yes,SINGLE_SOURCE,yes,yes,yes,N1,no,,adv:adverb (fukushi),very much; exceedingly; extremely,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
一言,いちげん,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,single word,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,一見,ひとこと,ひと言|一言,ひとこと,N1|N2,いちげん|いちごん|ひとこと|ひと言|一言,yes,SINGLE_SOURCE,yes,yes,no,N3,yes,,n:noun (common) (futsuumeishi)|vi:intransitive verb|vs:noun or participle which takes the aux. verb suru|vt:transitive verb,single word; a few words; brief comment,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
一日,いちじつ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,(1) one day; (2) first of month,same-writing-different-reading|same-jmdict-entry,,いちにち|ついたち,一日,いちにち,N5,いちじつ|いちにち|一日|１日,yes,SINGLE_SOURCE,yes,yes,no,N5,yes,,adv:adverb (fukushi)|n:noun (common) (futsuumeishi),one day; all day (long); the whole day; from morning till night; first day of the month,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
一人,いちにん,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,one person,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,一任,ひとり,一人|独り,ひとり,N1|N5,いちにん|ひとり|一人|独り|１人,yes,SINGLE_SOURCE,yes,yes,no,N5,yes,"esp. 一人, １人 | esp. 独り | uk:word usually written using kana alone | with neg. sentence",adv:adverb (fukushi)|n:noun (common) (futsuumeishi),one person; being alone; being by oneself; being single; being unmarried; by oneself,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
何時の間にか,いつのまにか,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,before one knows; unnoticed; unawares,same-reading-different-writing|same-jmdict-entry,いつの間にか,,いつの間にか,いつのまにか,N3,いつのまにか|いつの間にか|何時の間にか,yes,SINGLE_SOURCE,yes,yes,yes,N2,yes,,adv:adverb (fukushi),before one knows; before one becomes aware of; unnoticed; unawares,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
いやらしい,いやらしい,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,"unpleasant, disgusting, indecent",same-reading-different-writing|same-jmdict-entry,嫌らしい,,嫌らしい,いやらしい,N1,いやらしい|やらしい|厭らしい|嫌らしい,yes,SINGLE_SOURCE,yes,yes,yes,N1,no,uk:word usually written using kana alone,adj-i:adjective (keiyoushi),unpleasant; disagreeable; nasty; lewd; lascivious; obscene,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
厭らしい,いやらしい,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",waller,waller-derived,1,lexical,"detestable, disagreeable",same-reading-different-writing|same-jmdict-entry,嫌らしい,,嫌らしい,いやらしい,N1,いやらしい|やらしい|厭らしい|嫌らしい,yes,SINGLE_SOURCE,yes,yes,yes,N1,no,uk:word usually written using kana alone,adj-i:adjective (keiyoushi),unpleasant; disagreeable; nasty; lewd; lascivious; obscene,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
